target,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
3661.0,C,B,C,B,A,A,1.22,-0.03,,2.19,10.71,-2.85,0.71,1.37
3236.0,B,B,C,B,B,B,1.14,0.0,-0.54,0.11,-0.19,1.38,0.18,0.85
3137.0,B,B,C,B,A,A,1.35,0.0,,0.56,0.11,0.78,0.23,-0.41
3208.0,A,C,C,A,B,A,-1.71,-0.01,,0.13,0.61,3.05,1.89,-0.39
3538.0,C,C,A,B,B,B,0.78,0.34,0.16,5.72,1.89,-1.63,1.96,2.77
3424.0,,B,B,B,A,B,0.84,0.35,0.92,1.14,3.98,0.51,1.18,-0.96
3178.0,C,A,C,A,A,A,0.63,0.02,-1.64,2.74,3.17,1.28,0.72,1.32
3446.0,B,C,B,B,A,B,1.68,-0.11,,,-0.24,0.07,0.86,-1.79
3414.0,A,A,C,A,B,B,0.1,-0.32,,0.12,4.27,0.51,0.95,-0.56
3628.0,C,B,B,B,B,B,-0.26,0.01,1.42,0.52,2.7,-1.12,2.66,0.9
2952.0,,B,A,A,A,A,2.3,-1.44,0.97,2.32,-0.24,2.4,0.94,-0.17
3463.0,B,C,A,B,A,B,2.27,1.28,-0.02,,5.46,-2.54,0.47,1.96
3218.0,B,C,B,A,A,A,1.05,0.0,1.36,0.24,-0.2,1.36,1.05,0.3
3136.0,B,A,C,A,B,B,0.96,0.0,,,0.84,0.47,1.19,0.16
3395.0,B,B,A,B,B,B,1.97,0.04,,0.27,0.88,-0.69,2.39,2.46
3719.0,A,B,A,B,A,A,1.98,-0.19,-0.45,2.41,13.97,1.84,1.63,0.23
2966.0,A,C,B,B,A,A,1.12,0.0,,0.17,-0.21,0.01,1.7,-0.27
3069.0,C,A,B,B,A,B,1.34,0.0,1.79,1.23,0.75,0.54,0.59,0.53
3329.0,B,B,C,B,A,A,1.33,0.77,0.21,,3.96,2.73,0.43,-3.16
3290.0,C,C,C,B,B,A,-0.43,-0.0,0.44,2.07,-0.23,-2.43,0.51,0.29
3334.0,,C,A,B,A,A,1.79,0.01,1.01,0.83,2.19,1.54,0.83,-0.75
3189.0,A,C,B,B,B,B,1.77,-0.03,-1.81,2.91,1.74,0.41,1.99,-0.46
3398.0,C,C,A,A,B,B,3.15,6.33,-0.68,,0.61,-0.71,0.88,-1.93
3599.0,C,C,C,B,B,B,2.76,0.0,1.87,,-0.16,-1.71,2.53,0.49
3699.0,A,B,C,B,B,B,-2.25,-0.19,,0.64,10.11,0.56,1.83,-2.1
3693.0,A,C,A,B,A,A,3.35,0.61,1.02,1.89,12.06,1.77,2.14,2.76
3590.0,C,C,B,B,A,B,0.97,0.25,,,3.67,1.31,2.04,0.6
3260.0,,C,B,B,A,B,1.05,0.24,0.31,2.08,1.42,-2.12,0.53,-0.63
2969.0,C,A,C,B,B,A,0.29,0.07,0.06,0.0,-0.22,-0.82,0.01,0.13
3256.0,B,C,B,B,B,B,0.28,1.33,1.12,0.02,1.75,0.39,0.17,-1.44
3235.0,B,C,D,B,A,A,-2.23,-0.64,1.71,4.29,-0.19,2.5,0.89,2.74
3185.0,B,B,C,A,B,A,1.7,-1.1,-0.33,0.08,3.58,-0.83,0.2,1.06
3212.0,B,B,B,A,A,B,0.99,-0.0,,0.16,0.91,2.52,0.01,-1.73
3042.0,A,A,C,A,A,A,1.16,-0.12,-0.76,,0.5,1.15,0.4,0.17
3372.0,,B,C,B,B,B,2.05,0.23,0.38,0.07,-0.0,-0.0,1.19,2.42
3241.0,C,A,C,A,A,A,1.8,0.2,0.32,1.3,2.14,-0.41,0.28,-0.68
3482.0,B,C,A,B,A,A,0.81,-0.33,0.22,1.09,4.9,-0.84,3.31,1.7
3091.0,,B,D,B,B,A,1.85,-0.03,-1.34,,1.42,-1.02,0.5,0.42
3380.0,A,C,B,B,A,A,-1.21,0.07,,3.16,0.01,-0.06,1.84,2.59
3285.0,A,B,B,B,B,B,0.35,-0.01,-0.43,0.98,1.8,-2.35,0.98,-1.21
3354.0,B,B,B,B,A,B,1.55,0.03,7.74,0.02,2.58,0.62,0.08,-1.63
3181.0,A,B,D,B,A,A,0.07,1.14,-0.23,0.02,-0.13,0.01,1.84,-0.26
3263.0,B,B,C,B,A,A,1.89,2.67,,,0.57,-0.92,1.65,-2.16
3395.0,,A,B,B,B,B,2.35,4.14,-0.62,0.67,-0.24,0.5,1.2,0.98
3444.0,C,A,C,B,A,A,1.6,0.02,1.98,3.08,2.6,1.95,0.75,1.97
3198.0,C,C,B,A,B,B,0.85,0.0,0.5,0.0,2.47,-0.78,0.81,1.24
3462.0,B,C,C,B,A,A,1.14,0.14,3.21,0.21,1.0,1.36,0.38,-0.45
3381.0,B,C,D,B,A,B,2.44,-0.0,2.79,,0.67,-2.5,1.05,-0.99
3623.0,C,C,C,A,A,B,2.91,0.01,,0.31,4.45,-1.69,0.43,1.61
3251.0,A,A,B,B,A,A,1.86,0.31,1.82,0.16,-0.22,0.51,0.57,-1.55
3228.0,A,A,C,B,B,B,0.47,0.35,-1.38,0.06,3.46,0.9,2.21,-1.98
3184.0,B,C,C,B,A,A,-0.99,-0.0,,0.68,-0.12,2.23,0.92,0.57
3185.0,C,B,D,A,A,A,-0.31,0.01,,0.08,-0.01,4.54,1.41,-0.08
3440.0,B,C,B,B,B,B,2.53,0.91,,0.95,3.33,-1.21,0.44,0.31
3199.0,B,A,B,B,A,A,-1.17,-0.59,,0.45,2.92,0.73,1.17,-0.25
3613.0,C,C,D,B,A,A,1.3,1.0,2.8,2.31,1.34,-1.51,0.82,0.77
3135.0,C,C,A,A,B,A,0.03,0.0,,0.18,-0.22,0.48,0.66,1.38
3263.0,B,B,C,B,A,A,1.66,0.17,,,0.82,0.75,1.52,0.63
3359.0,,B,B,B,A,A,1.64,0.16,-0.46,1.05,6.97,-0.6,0.46,-2.53
3765.0,C,A,B,B,A,B,2.82,0.66,2.44,6.44,4.86,-2.61,1.28,4.22
3511.0,C,B,C,A,B,A,2.91,3.2,,2.4,1.28,3.05,0.23,1.04
3330.0,,C,C,A,A,A,-0.36,0.0,,0.02,5.92,-0.64,3.81,2.54
3161.0,A,B,C,B,B,B,1.27,0.2,1.76,0.31,0.62,0.64,0.32,0.26
3456.0,A,A,C,B,B,B,2.21,0.13,-0.17,,4.55,0.9,3.45,-0.25
3345.0,C,C,D,A,A,B,1.65,0.16,1.88,0.48,1.39,1.49,0.46,-1.13
3340.0,A,C,C,,A,B,-0.55,1.49,0.01,0.63,0.62,1.07,0.55,-2.25
3813.0,C,C,C,A,A,B,0.15,-0.12,,7.36,-0.12,0.64,1.37,-0.24
3148.0,A,C,A,B,B,A,-0.18,-0.32,,,-0.23,0.95,1.69,-1.11
3595.0,C,B,B,B,A,A,0.28,-0.25,,1.36,12.86,0.34,0.16,2.38
3395.0,C,B,B,B,A,A,0.4,0.19,-0.08,0.86,4.42,0.66,1.24,2.98
3288.0,C,A,B,B,A,A,1.23,-0.03,2.62,,-0.12,0.52,0.45,-0.72
3059.0,A,B,A,A,A,B,-1.16,-0.14,0.41,0.26,3.33,-3.23,0.52,-0.79
3625.0,C,B,A,B,B,B,-0.24,-0.02,2.41,,4.95,-0.86,0.83,1.68
3427.0,C,C,C,,B,A,1.03,0.97,6.92,0.1,0.7,1.63,0.99,0.1
3022.0,A,A,C,B,A,B,1.86,-0.01,,1.31,-0.23,0.59,0.19,-1.78
3261.0,B,B,C,B,A,B,2.09,0.0,,0.02,3.31,1.43,0.85,0.08
3805.0,C,C,A,B,A,B,2.04,0.89,,0.95,3.92,0.89,2.14,-0.59
3250.0,B,B,B,B,B,B,1.3,0.69,,0.09,0.33,-1.33,0.94,0.52
3380.0,B,B,D,B,A,A,1.05,-0.22,2.52,0.02,6.54,0.46,1.23,-0.14
3349.0,B,A,D,B,A,B,2.67,0.86,0.8,0.02,-0.22,-2.98,1.2,-2.04
3250.0,C,B,A,B,A,A,-1.57,0.03,-0.59,1.63,0.73,0.81,1.72,2.13
3319.0,B,B,C,A,A,B,0.55,-0.01,6.79,1.22,-0.16,1.02,1.01,1.56
3095.0,B,B,C,B,B,B,1.38,1.83,,0.51,-0.13,-1.4,0.12,-0.86
3378.0,C,B,C,B,A,B,1.42,0.0,2.33,1.8,1.31,-0.98,0.38,1.34
3111.0,,C,A,A,A,B,0.68,-0.0,0.22,1.92,0.63,1.28,0.72,0.06
3315.0,B,A,C,B,A,B,2.94,0.35,7.2,1.97,0.08,-1.31,1.11,0.37
3294.0,A,C,C,,A,A,1.19,-0.28,,,0.61,-2.34,1.64,1.39
3399.0,C,C,C,B,A,A,1.76,2.12,1.37,0.05,0.62,0.66,0.77,7.78
3606.0,B,C,B,B,A,B,0.32,2.24,-0.48,0.01,4.6,0.83,0.44,4.94
3372.0,B,C,B,B,B,B,-1.15,-0.02,-1.16,0.34,2.61,-0.98,2.2,1.13
3243.0,C,B,B,A,A,A,0.97,0.32,,0.3,-0.21,-0.18,0.81,-1.68
3213.0,C,C,A,B,A,A,-0.81,-0.74,0.17,0.66,2.88,1.61,0.72,-0.02
3651.0,B,A,C,B,A,B,0.04,1.03,2.16,1.01,8.61,-0.45,0.36,0.11
3215.0,B,A,B,B,A,B,-0.28,0.0,2.39,0.04,0.33,2.17,0.68,0.56
3333.0,,C,C,A,A,B,2.24,2.3,,0.07,1.35,0.88,0.34,-0.92
3736.0,C,B,C,B,A,B,0.42,0.1,,0.33,8.33,1.03,2.24,2.26
3474.0,B,B,C,B,B,A,-0.3,4.15,-0.17,0.25,4.31,-0.07,3.67,0.68
3303.0,,C,A,B,B,B,0.5,-1.03,,2.64,3.39,1.74,0.35,-2.4
3693.0,B,A,C,B,A,B,0.95,0.6,-0.17,2.41,8.46,-0.75,1.4,-0.45
3378.0,C,B,A,B,A,A,0.61,0.11,1.68,0.08,1.9,1.12,0.07,-0.64
3230.0,B,A,D,B,B,B,-0.32,-0.0,0.28,0.1,0.23,0.24,1.77,1.92
3194.0,A,C,D,A,A,A,1.12,-0.66,,0.13,-0.25,-0.67,1.78,-1.1
3978.0,,C,A,B,A,B,1.27,9.88,,1.46,0.95,-1.82,1.77,0.38
3025.0,B,A,B,A,B,A,0.39,0.01,,0.33,-0.18,2.02,0.07,-1.7
3376.0,B,B,C,A,B,B,1.7,0.0,1.54,1.27,-0.12,0.86,0.76,2.21
3302.0,B,A,C,B,B,A,-1.39,0.02,,1.27,0.67,1.08,0.58,1.87
3357.0,A,C,B,B,B,A,0.64,-0.0,0.79,0.39,1.85,-1.28,3.34,0.53
3441.0,C,A,D,B,B,A,0.81,0.76,1.97,0.01,0.22,-0.42,1.11,2.24
3146.0,,B,C,A,B,B,0.92,-0.02,,,-0.17,-0.59,1.05,1.63
3292.0,C,C,A,A,A,B,1.17,0.0,,0.44,1.65,-0.2,0.62,1.97
3252.0,,B,B,B,A,A,0.34,5.59,0.0,0.12,-0.2,-0.51,0.14,-0.81
3510.0,C,C,D,B,B,A,1.6,6.58,1.23,0.09,1.57,0.24,0.78,-0.75
3535.0,C,A,D,B,A,A,0.68,0.74,2.05,1.69,1.87,-0.84,2.05,1.19
3325.0,A,C,B,B,A,B,-1.17,-0.47,2.62,,1.55,0.64,2.55,0.97
3095.0,A,B,B,B,B,A,0.16,-0.27,0.41,0.04,1.98,0.28,2.38,-0.05
3275.0,B,C,C,,A,A,-0.27,-0.11,,0.79,-0.23,-0.12,1.73,-0.88
3048.0,C,C,A,B,A,A,2.63,-0.0,1.92,0.0,-0.13,1.5,0.51,-0.15
3354.0,C,C,C,A,B,A,2.12,0.03,-0.16,0.28,3.95,1.8,1.41,0.38
3290.0,,B,B,B,A,A,-0.7,0.3,1.07,1.78,0.19,1.93,0.58,-1.53
3314.0,B,B,B,B,A,A,1.04,-0.0,,0.05,-0.11,-0.24,0.88,-0.42
3066.0,A,C,A,B,A,B,1.27,-0.83,1.75,0.44,-0.22,0.38,0.6,-1.69
3129.0,A,B,C,B,A,B,1.17,1.1,,0.2,0.5,0.4,1.54,-1.12
3242.0,C,B,C,B,B,B,1.6,0.0,,0.34,-0.11,-0.84,1.36,0.33
3442.0,A,C,C,B,B,B,0.07,0.29,-0.45,,1.13,-0.77,1.01,-1.83
3090.0,B,A,C,B,A,B,-0.41,-2.62,,0.04,1.64,0.47,1.5,1.53
3338.0,C,C,C,B,B,B,1.75,0.33,,0.05,-0.14,1.09,0.0,-2.03
3166.0,A,C,C,A,A,A,-0.05,-0.36,,4.65,-0.25,0.59,0.35,-2.22
3203.0,A,A,C,B,A,B,0.91,-0.14,0.06,0.42,0.64,-0.57,2.63,-0.27
3378.0,,A,B,B,A,B,0.57,-0.2,1.33,,3.09,-1.11,0.65,-0.03
3349.0,C,A,C,B,A,A,-0.05,0.0,0.61,0.37,2.52,0.14,1.19,0.69
3332.0,C,B,D,B,B,B,0.89,1.7,,0.21,-0.23,-2.23,0.21,0.82
3699.0,A,C,C,B,A,A,-0.32,-0.02,,0.57,4.95,0.19,2.82,-1.26
3216.0,B,C,A,B,A,A,-0.64,0.16,,0.0,1.42,0.52,0.92,0.1
3046.0,A,C,B,B,A,B,1.71,0.07,,0.14,0.82,-0.01,0.57,-1.14
3205.0,C,A,D,B,A,A,-3.21,0.36,,0.07,1.13,0.33,2.2,2.58
3248.0,C,B,C,,B,A,0.01,0.89,-0.48,0.15,2.99,0.91,2.05,1.44
3247.0,,C,A,B,B,A,0.3,0.0,0.48,0.26,0.02,0.28,1.92,0.92
3222.0,C,B,C,A,A,A,1.87,1.38,,0.63,0.74,4.11,0.89,-2.15
3316.0,C,C,B,A,B,B,-0.01,0.25,,0.05,3.86,-0.69,0.19,-1.68
3561.0,C,C,B,B,A,A,0.58,0.02,1.26,3.08,0.25,-1.96,2.5,-0.32
3324.0,C,C,B,A,B,A,2.13,0.22,,2.08,0.72,-0.23,0.51,1.78
2709.0,A,A,B,A,A,A,-0.37,-1.82,-1.25,0.19,-0.23,2.75,0.42,-1.16
3234.0,A,C,B,B,A,B,-0.19,-0.01,-1.07,0.06,3.93,0.49,1.27,-1.31
3329.0,C,C,C,B,B,A,-0.64,0.01,,0.04,2.41,-0.08,1.42,1.46
3031.0,C,B,C,A,A,B,0.72,0.31,,0.64,-0.07,0.69,1.26,-0.47
3275.0,C,C,B,A,A,A,0.46,0.18,-1.5,0.35,0.46,-0.53,0.5,0.84
3321.0,,C,C,B,A,A,3.52,0.05,,,3.35,-2.13,0.63,-0.15
3143.0,A,B,B,B,A,A,0.46,-0.21,,0.01,0.78,2.68,1.62,-1.09
3098.0,,B,A,B,B,A,0.48,1.04,,0.24,-0.05,2.66,3.07,-1.95
2999.0,,B,C,A,A,A,0.17,-0.42,-0.02,0.01,-0.15,0.84,0.15,-1.8
3330.0,A,C,C,B,A,A,2.72,0.11,1.05,0.12,1.2,-1.96,0.06,-0.7
3030.0,A,A,D,B,A,A,-0.68,0.04,0.18,,-0.19,0.63,1.18,-3.76
3508.0,A,A,D,B,A,B,1.08,-0.02,2.41,1.65,3.95,0.23,2.33,1.7
3120.0,C,B,B,B,A,B,0.33,-0.94,-1.16,0.0,-0.09,0.3,0.41,0.44
3054.0,B,C,B,A,A,A,1.0,-0.19,-0.27,0.81,0.63,0.43,0.27,0.47
3283.0,B,C,B,A,B,B,0.78,-0.29,-0.43,,0.4,-2.66,1.04,1.37
3234.0,A,B,D,A,A,B,-0.84,0.01,,,-0.13,-1.67,1.59,0.08
3303.0,A,C,D,A,A,B,1.69,-4.01,,0.55,1.94,-1.58,1.84,1.61
3410.0,B,C,A,B,B,B,1.16,0.24,,0.17,-0.08,-0.62,2.17,-1.26
3515.0,C,B,C,A,B,B,-0.43,1.81,-0.33,0.36,3.68,1.54,2.06,1.01
3388.0,A,B,A,B,A,B,2.91,1.05,,0.27,-0.03,-1.54,0.23,0.79
3080.0,C,B,A,A,B,A,2.5,1.19,-2.92,0.19,3.94,1.02,0.58,0.34
3313.0,,C,C,B,A,B,0.52,0.06,,,0.43,0.51,2.54,0.81
3256.0,C,B,B,A,A,B,-0.4,-0.21,,1.48,2.97,1.54,0.89,2.02
3417.0,C,C,B,B,A,B,0.51,0.02,1.34,0.59,0.57,0.43,0.1,0.39
3090.0,A,C,D,B,B,B,1.04,0.01,,,-0.12,0.03,2.41,0.33
3754.0,A,C,C,B,A,B,1.4,4.28,3.71,3.06,0.33,0.72,1.03,-1.33
3335.0,,C,D,A,A,A,1.31,-0.04,2.33,1.34,-0.22,1.16,1.65,-0.7
3236.0,,C,A,B,B,B,0.64,0.14,,0.87,-0.19,-0.66,1.38,0.9
3088.0,B,C,A,B,A,A,1.7,0.09,1.44,2.07,-0.02,-0.71,0.43,-0.19
3245.0,B,A,C,,A,A,0.56,-0.26,0.78,,-0.14,1.0,1.56,-0.37
3073.0,A,A,B,,B,B,0.99,-2.09,0.04,1.12,0.01,-0.72,0.02,-1.37
3252.0,A,C,A,A,A,B,1.24,0.22,1.98,0.63,-0.21,-2.18,0.08,-1.83
3275.0,B,A,C,B,A,A,-0.71,0.17,3.2,0.37,-0.25,1.5,1.14,0.9
3215.0,A,B,C,B,B,A,0.44,0.18,1.24,0.23,0.15,1.71,3.73,-0.39
3368.0,B,C,B,B,B,B,2.17,1.88,1.44,3.35,-0.21,0.3,1.19,-2.95
3266.0,B,C,B,A,B,A,0.52,-0.66,1.1,0.64,4.7,1.24,0.06,1.34
3173.0,C,B,C,B,B,A,-1.02,-0.03,0.64,0.39,0.01,0.85,2.69,-0.64
3282.0,A,C,A,B,B,B,0.83,-0.04,0.26,0.86,-0.23,-0.48,2.46,-0.22
3270.0,A,C,A,B,A,B,0.98,-0.03,,0.14,0.15,-4.13,2.13,0.23
3076.0,A,C,B,B,A,B,-0.02,0.03,1.87,,0.85,-0.27,1.5,-3.58
3618.0,C,C,C,B,A,B,-0.09,0.19,0.11,,2.84,0.48,2.11,0.44
3449.0,A,A,B,A,A,B,3.18,-0.11,0.81,0.74,5.43,-0.44,2.32,0.03
3398.0,C,C,A,B,B,B,4.83,5.34,,0.13,0.28,1.18,0.48,-1.42
3380.0,A,B,C,A,A,B,0.15,-0.01,-1.3,2.72,4.65,0.96,0.95,2.38
3930.0,,C,D,B,A,B,-1.49,-0.1,3.36,3.19,0.9,-0.43,2.25,4.65
3242.0,,A,C,A,A,B,1.48,0.08,1.1,,3.57,1.53,0.87,-1.4
2797.0,A,B,A,A,A,A,-1.34,-0.49,0.4,0.01,0.32,3.5,0.22,-0.24
3172.0,B,C,C,B,A,A,0.25,-0.19,,0.49,1.93,2.69,0.2,0.07
3249.0,A,C,C,B,A,A,1.16,0.19,,1.33,0.41,-1.25,0.19,-1.68
3426.0,,C,A,B,A,B,1.92,1.69,-0.2,2.35,0.78,-3.77,0.89,-1.15
3812.0,B,C,C,B,A,B,1.39,0.54,1.65,4.61,3.63,-1.37,1.81,1.91
3653.0,,C,D,A,B,B,0.96,0.81,0.99,1.5,10.39,-1.73,0.44,-2.13
3377.0,C,B,B,B,A,B,0.29,-0.0,2.06,0.16,-0.1,-0.24,0.74,3.43
3193.0,,A,A,A,A,B,0.01,-0.0,,1.38,0.32,0.69,0.31,0.55
4088.0,C,C,B,B,A,B,2.89,1.25,2.22,3.1,8.22,-1.29,1.01,4.26
3295.0,C,C,A,B,B,A,3.37,2.29,,0.98,-0.25,-0.62,0.37,-1.09
3230.0,A,C,A,B,A,B,2.0,0.12,0.92,0.48,0.53,-0.02,2.43,-0.49
3243.0,,B,B,B,A,B,1.19,-0.01,2.13,0.26,-0.11,-1.37,1.36,0.05
3254.0,C,C,B,A,A,A,-0.57,-0.45,-1.51,0.07,2.05,-1.04,2.17,4.17
3476.0,A,C,C,B,B,B,3.95,2.38,0.52,0.22,-0.25,-3.21,1.33,-3.26
3174.0,A,C,C,B,A,A,1.52,0.95,,1.29,1.52,-0.82,0.55,0.74
3301.0,B,A,C,B,A,B,1.08,-0.0,,,0.62,-0.49,0.57,-0.15
3532.0,,B,B,B,B,A,0.62,7.88,0.45,,0.25,0.06,1.34,0.53
3244.0,B,B,C,A,A,B,0.96,-0.14,0.82,,0.46,-1.56,0.12,-1.7
3278.0,A,C,B,B,B,B,2.32,-0.22,,0.43,-0.15,-2.16,2.43,-1.19
3519.0,,B,A,B,A,A,1.56,0.23,2.89,,-0.19,0.75,1.45,0.91
3010.0,B,C,C,B,B,A,2.91,2.22,,,0.55,1.8,0.0,6.81
3456.0,B,C,C,B,B,B,2.72,1.02,0.89,0.72,0.35,-0.97,0.05,-1.41
3163.0,A,B,C,A,A,A,-0.07,-1.0,0.89,0.64,1.72,2.36,1.14,1.31
3621.0,B,B,C,B,A,B,2.39,-0.28,2.0,0.0,5.68,-1.28,3.01,-1.15
3133.0,C,B,A,B,A,A,-0.14,-0.04,2.44,1.66,-0.16,-0.42,0.6,-0.94
3374.0,A,C,B,B,A,B,0.87,-0.0,0.11,0.98,0.66,1.98,0.77,-0.05
3260.0,B,C,D,B,B,A,-0.19,0.0,0.37,1.29,0.89,-0.58,2.39,-1.12
3131.0,B,A,C,B,B,B,-0.44,0.01,-3.96,0.3,1.36,-1.39,1.51,2.37
3280.0,C,C,D,A,A,A,0.76,-0.0,2.18,1.09,-0.24,0.01,0.23,-0.55
3253.0,A,A,B,B,A,B,0.47,-0.03,0.67,0.65,3.64,1.83,0.83,-0.25
3587.0,A,A,C,B,A,B,1.21,4.46,0.7,0.01,1.13,1.03,2.01,-4.54
3629.0,A,C,D,B,A,A,0.42,-0.04,3.72,3.29,3.59,-2.04,1.48,0.22
3619.0,A,B,C,B,A,B,0.33,0.0,2.02,5.42,2.58,-1.1,0.31,2.01
2982.0,B,C,A,B,A,A,2.23,-0.01,,1.21,0.75,0.08,0.26,0.43
3315.0,B,B,B,B,A,B,-0.25,-0.03,,,-0.05,0.33,1.02,-1.38
3125.0,C,A,C,B,A,A,0.52,0.01,-1.26,2.08,1.34,-0.91,0.29,1.44
3325.0,A,B,A,,B,B,0.91,-0.14,0.75,2.55,3.84,3.75,0.38,1.84
3551.0,A,C,D,B,A,B,1.37,0.07,,,0.34,-0.12,2.29,-0.41
3496.0,,C,B,A,B,B,0.81,0.0,-0.84,7.14,0.7,1.35,2.71,-3.4
3083.0,A,C,B,B,A,B,0.46,1.24,0.15,0.37,-0.25,0.57,0.3,-0.06
3319.0,B,B,A,B,A,A,-0.16,0.01,,,2.02,0.64,0.71,0.72
3526.0,C,C,B,B,A,B,1.68,0.84,1.75,0.03,1.97,-1.29,0.8,0.49
4094.0,B,C,C,B,A,B,1.63,4.3,0.64,1.7,8.51,-1.04,1.51,-0.12
3285.0,A,C,B,B,A,B,-0.13,-0.11,0.3,0.01,0.65,0.1,0.33,-0.26
3517.0,A,C,C,B,A,B,2.52,0.31,-0.96,1.47,1.48,-1.17,2.18,0.34
3163.0,C,C,A,A,A,A,2.54,0.58,,0.11,0.15,-0.07,2.94,-0.34
3112.0,A,C,C,B,A,B,1.92,-0.03,-0.14,0.01,0.27,-1.49,1.12,0.53
3493.0,C,A,D,B,A,B,1.79,0.06,,0.25,3.5,-2.28,1.43,1.13
3616.0,B,B,C,B,A,B,0.67,0.24,,0.0,5.7,0.36,0.16,-2.56
3546.0,B,A,C,B,A,A,0.83,0.06,,0.01,2.73,1.69,0.3,-0.65
3296.0,A,C,D,B,B,A,0.63,0.0,-1.3,0.01,7.32,-0.44,0.88,-1.56
3280.0,B,B,D,B,B,B,1.3,0.03,-0.45,1.66,-0.21,-2.35,1.71,-0.82
3360.0,A,C,B,B,A,B,0.67,0.01,2.16,,3.01,0.74,0.31,-1.33
3419.0,B,C,C,A,A,B,-0.05,-0.24,1.73,1.42,1.45,1.76,3.49,2.66
3078.0,A,C,D,A,A,A,0.63,-0.15,0.22,1.65,1.84,1.51,0.78,2.11
3605.0,C,A,C,B,A,B,0.77,0.42,0.24,3.2,0.32,0.51,0.57,2.92
3152.0,B,A,A,B,A,B,2.77,-0.0,0.39,,1.82,-2.27,0.68,0.76
3250.0,,C,C,B,A,A,-0.48,0.33,-0.83,0.8,2.0,4.61,0.87,0.04
3283.0,C,C,C,B,A,A,1.41,0.03,,0.5,-0.22,0.5,0.35,0.32
3322.0,C,C,C,B,B,B,1.45,1.16,0.07,0.35,1.48,-0.84,0.05,-2.59
3298.0,A,C,D,B,A,A,-0.1,0.75,,0.08,2.39,2.36,0.69,-0.03
3257.0,A,B,A,B,A,B,-0.09,0.01,0.65,,2.99,0.84,0.18,0.27
3230.0,A,A,D,B,B,B,0.53,-0.14,-1.84,6.62,-0.25,-0.22,0.07,1.85
3894.0,C,B,A,B,A,A,1.55,1.21,1.12,0.19,16.38,2.32,1.0,0.16
3059.0,A,A,A,A,A,B,1.99,0.0,,0.83,-0.03,0.96,1.11,0.61
3150.0,A,C,B,B,B,B,1.32,0.42,0.78,0.39,-0.22,0.58,0.06,-0.65
3139.0,C,C,B,A,B,B,2.0,0.05,-0.17,0.35,-0.25,1.61,0.86,0.39
3127.0,A,B,A,B,A,A,1.03,-0.1,,1.28,-0.25,-2.12,2.9,-2.72
3076.0,C,B,C,A,A,A,0.86,-0.03,0.72,0.19,-0.22,1.34,0.38,2.75
3322.0,A,A,B,A,A,B,-0.59,0.01,,2.99,5.02,-1.65,0.41,-4.07
3392.0,C,B,A,A,A,B,1.44,-0.0,2.33,1.19,2.02,0.12,1.06,-1.9
3447.0,B,C,B,B,B,B,2.17,0.43,,0.29,3.04,0.66,0.77,-0.82
3567.0,C,C,B,B,B,B,0.32,-0.01,6.22,0.32,0.07,-1.92,3.01,1.61
3202.0,B,B,A,B,A,B,1.15,-1.43,,1.61,0.62,0.54,1.04,1.13
3519.0,,C,C,B,A,A,0.87,0.27,-0.85,3.57,7.7,1.15,1.62,-0.36
3201.0,B,C,A,B,B,B,0.27,0.35,-0.68,0.59,-0.08,0.78,1.32,-2.11
3633.0,C,A,B,B,A,A,1.02,0.64,2.37,2.11,8.62,-0.53,0.81,-0.7
3069.0,A,B,B,B,B,A,1.49,0.47,0.37,1.48,-0.16,-1.12,1.04,-1.73
3457.0,B,C,A,B,B,B,1.15,0.49,,0.29,3.36,0.07,1.48,0.64
3214.0,B,C,A,B,B,A,-0.71,0.01,-0.82,1.37,-0.05,0.83,1.81,-1.35
3061.0,B,A,A,,A,B,1.16,-0.01,,0.01,2.71,-0.14,1.02,1.7
3388.0,,C,B,B,B,B,1.09,0.26,,2.83,1.41,-0.82,1.17,-0.56
2944.0,C,C,B,A,A,A,-0.4,-0.18,-0.63,0.04,2.68,1.27,0.3,1.22
3003.0,B,C,C,B,B,A,-0.24,-0.87,,0.17,0.38,1.46,0.87,-1.23
3207.0,C,B,B,B,A,A,-2.2,-0.37,0.53,0.45,0.03,-0.57,0.04,1.56
3457.0,B,C,C,B,A,B,-1.25,-0.05,1.43,3.4,-0.02,-0.4,1.2,1.5
3289.0,,A,C,B,A,A,0.13,0.66,1.3,0.12,0.65,2.87,0.42,-1.58
3473.0,C,C,C,A,A,A,3.92,2.62,,0.07,4.78,-2.94,0.2,1.68
3221.0,C,C,C,A,A,A,-0.22,-0.15,2.28,,-0.14,-0.37,1.44,2.16
3341.0,B,C,A,A,B,B,0.2,0.0,,0.47,0.47,-1.09,2.35,0.91
3095.0,C,B,B,B,B,B,-0.65,0.0,-0.53,1.42,-0.17,2.33,0.3,2.38
2951.0,C,A,B,A,B,A,2.68,-0.22,-1.4,0.01,2.34,-0.02,0.11,-1.19
4245.0,C,B,C,B,A,A,1.11,0.57,3.11,0.29,15.65,0.66,2.25,1.55
3694.0,B,B,B,B,A,B,-0.23,-0.26,,4.9,4.42,-1.34,1.41,0.63
3260.0,C,C,C,A,A,B,2.75,-0.0,2.02,0.03,1.22,-1.04,0.31,0.34
3386.0,,C,B,A,A,B,0.55,0.76,,0.7,-0.25,-0.97,0.26,0.37
